shotnumber,time,ip,md_index,type,measured,reconstructed,chi_squared
41216,0.328,76.19868369999999,0,Diamagnetic_Flux,0.0032397934701293707,0.0017774400766938925,2.1384774850983883e-14
43813,0.308,140.625056,0,Diamagnetic_Flux,0.0018199329497292638,0.004449459258466959,6.914409230720717e-14
43813,0.309,111.805337,0,Diamagnetic_Flux,0.0009853095980361104,0.002603092696517706,2.6172223703590028e-14
43813,0.31,96.4057371,0,Diamagnetic_Flux,0.0004811781400348991,0.001842498779296875,1.8531939085511193e-14
43813,0.311,83.0549613,0,Diamagnetic_Flux,0.00015376809460576624,0.0013028074754402041,1.3202914307089593e-14
43813,0.312,62.587116699999996,0,Diamagnetic_Flux,-0.00014673863188363612,0.0006799859693273902,6.834735532932788e-15
43813,0.313,51.102841500000004,0,Diamagnetic_Flux,-0.00022892271226737648,0.0004234178049955517,4.255481668544343e-15
40909,0.321,45.2669973,0,Diamagnetic_Flux,0.0007980748196132481,0.000782646588049829,2.3803160237882125e-18
44409,0.309,142.82794099999998,0,Diamagnetic_Flux,0.0038000766653567553,0.00424596993252635,1.9882071910468395e-15
44409,0.31,156.04441599999998,0,Diamagnetic_Flux,0.003974926192313433,0.005033163819462061,1.119867341762594e-14
44409,0.311,127.028073,0,Diamagnetic_Flux,0.0031077233143150806,0.003254904178902507,2.1662200587582768e-16
44409,0.314,54.009835200000005,0,Diamagnetic_Flux,0.00043173343874514103,0.0004627515154425055,9.621213155748245e-18
44787,0.307,200.486414,0,Diamagnetic_Flux,0.006887146737426519,0.00863757636398077,3.0640034509154396e-14
44787,0.308,174.537731,0,Diamagnetic_Flux,0.005628357175737619,0.006215008907020092,3.4416026496367604e-15
44787,0.309,175.020099,0,Diamagnetic_Flux,0.0051860809326171875,0.006125493440777063,8.824957603602909e-15
44787,0.311,85.8275118,0,Diamagnetic_Flux,0.0015562860062345862,0.0012392416829243302,1.0051710338913628e-15
44787,0.312,64.6810969,0,Diamagnetic_Flux,0.0009766126750037074,0.0006462177261710167,1.0916084168180592e-15
40014,0.314,57.4967375,0,Diamagnetic_Flux,0.0005515677621588111,0.0007013878202997148,2.244604752394986e-16
41717,0.336,108.598151,0,Diamagnetic_Flux,0.0030583771876990795,0.002462200354784727,3.554266713709292e-15
41717,0.337,100.164523,0,Diamagnetic_Flux,0.0026194213423877954,0.002049718052148819,3.24562018970756e-15
41717,0.339,86.95458319999999,0,Diamagnetic_Flux,0.0019717267714440823,0.001505092135630548,2.1774794559678914e-15
41717,0.34,81.3231373,0,Diamagnetic_Flux,0.001722909975796938,0.00128740759100765,1.896623024174389e-15
41717,0.341,75.9971944,0,Diamagnetic_Flux,0.001485256478190422,0.0011136665707454085,1.3807909707248345e-15
41717,0.343,66.68839999999999,0,Diamagnetic_Flux,0.0010866938391700387,0.0008339974447153509,6.385547925894083e-16
41717,0.345,52.6184497,0,Diamagnetic_Flux,0.0006345535512082279,0.0004982150276191533,1.8588189643565844e-16
41717,0.346,40.8252572,0,Diamagnetic_Flux,0.00029500224627554417,0.000278741616057232,2.6440731086535555e-18
41717,0.347,34.039725100000005,0,Diamagnetic_Flux,0.0001018883049255237,0.0001839002507040277,6.725959085390358e-17
41717,0.348,26.882801800000003,0,Diamagnetic_Flux,1.6955429600784555e-05,0.00010918790940195322,8.506830636869253e-17
42977,0.336,54.7538959,0,Diamagnetic_Flux,0.0008805126999504864,0.0004760395095217973,1.6359855864692022e-15
42974,0.335,66.4859177,0,Diamagnetic_Flux,0.0010506965918466449,0.0007365682977251709,9.867657491013557e-16
41231,0.327,154.121187,0,Diamagnetic_Flux,0.007943305186927319,0.006809251382946968,1.2860786688265267e-14
41231,0.328,160.512596,0,Diamagnetic_Flux,0.008364085108041763,0.007328554056584835,1.072324652982631e-14
41231,0.33,84.9262348,0,Diamagnetic_Flux,0.003712990554049611,0.001809726469218731,3.622413987150984e-14
41578,0.318,34.009447200000004,0,Diamagnetic_Flux,0.00020407195552252233,0.0002884206478483975,7.114700224321289e-17
41471,0.319,30.759795999999998,0,Diamagnetic_Flux,0.0003468643990345299,0.0003349263861309737,1.4251624020646825e-18
44139,0.302,65.5964283,0,Diamagnetic_Flux,1.0038449545390904e-05,0.0009171063429675996,8.227722295790427e-15
41667,0.344,68.49804540000001,0,Diamagnetic_Flux,0.0012617044849321246,0.0008894849452190101,1.385473580615493e-15
41667,0.345,50.1901386,0,Diamagnetic_Flux,0.0008162505109794438,0.00044532158062793314,1.375882732432851e-15
41667,0.346,41.1708587,0,Diamagnetic_Flux,0.000516400788910687,0.00027944741304963827,5.614689710377546e-16
41667,0.347,30.3818858,0,Diamagnetic_Flux,0.00030076419352553785,0.0001409651304129511,2.553574313586977e-16
38245,0.314,60.449486,0,Diamagnetic_Flux,5.723817139369203e-06,0.0007521464140154421,5.5714672072659354e-15
40760,0.315,53.6722319,0,Diamagnetic_Flux,0.0008427223074249923,0.001322731957770884,2.30409288213228e-15
40760,0.316,43.000309800000004,0,Diamagnetic_Flux,0.0005810267175547779,0.0008478343952447176,7.118633236523407e-16
44161,0.315,50.7411386,0,Diamagnetic_Flux,2.879575731640216e-05,0.00043264261330477893,1.6309227646643448e-15
42966,0.33,162.18083,0,Diamagnetic_Flux,0.00539283687248826,0.005694217048585415,9.0830042851598e-16
42966,0.331,140.760263,0,Diamagnetic_Flux,0.004246371798217297,0.004031677730381489,4.609341540721089e-16
42966,0.332,114.13273699999999,0,Diamagnetic_Flux,0.0032134985085576773,0.0025057748425751925,5.008726892713911e-15
42966,0.335,44.189002800000004,0,Diamagnetic_Flux,0.0008036385988816619,0.0002851888129953295,2.6879019334998065e-15
44754,0.362,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.363,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.364,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.365,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.366,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.367,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.368,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.369,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.37,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.371,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.372,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.373,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.374,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.375,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.376,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.377,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.378,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.379,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
44754,0.38,44.40411649999999,0,Diamagnetic_Flux,-0.0,0.002147158607840538,4.6102905564351926e-14
39637,0.313,54.7378124,0,Diamagnetic_Flux,0.0005992010701447725,0.0007633200148120522,2.693502303588815e-16
41512,0.327,165.22854500000003,0,Diamagnetic_Flux,0.0073025524616241455,0.005931532941758633,1.8796938425257384e-14
41512,0.328,157.157907,0,Diamagnetic_Flux,0.00693674199283123,0.005211159121245146,2.977636583481602e-14
41512,0.329,149.649533,0,Diamagnetic_Flux,0.006522322539240122,0.004612557590007782,3.6472018981326126e-14
41512,0.33,144.374361,0,Diamagnetic_Flux,0.006162513047456741,0.004206803627312183,3.824799634996601e-14
41512,0.331,138.161811,0,Diamagnetic_Flux,0.0057467385195195675,0.003789337817579508,3.831417672820088e-14
41512,0.333,130.607179,0,Diamagnetic_Flux,0.0046638185158371925,0.003324638120830059,1.7934038856835116e-14
41438,0.334,57.172347800000004,0,Diamagnetic_Flux,0.0011834603501483798,0.0005319972988218069,4.2440407945257795e-15
40243,0.324,55.6687474,0,Diamagnetic_Flux,0.0008988862973637879,0.0007006675587035716,3.929067940259683e-16
40243,0.326,37.6469923,0,Diamagnetic_Flux,0.000429462525062263,0.00029900699155405164,1.7018648180215466e-16
40243,0.327,27.43182,0,Diamagnetic_Flux,0.00019025969959329814,0.00014605741307605058,1.9538421313170015e-17
40243,0.328,20.4406878,0,Diamagnetic_Flux,3.37246383423917e-05,7.627905142726377e-05,1.8108781899437466e-17
40243,0.329,14.7425903,0,Diamagnetic_Flux,-4.7891760914353654e-05,3.701096284203231e-05,7.20847272728275e-17
44782,0.306,187.324906,0,Diamagnetic_Flux,0.004708648659288883,0.007543281186372042,8.035142240155405e-14
44782,0.307,171.562771,0,Diamagnetic_Flux,0.004213768523186445,0.006010196637362242,3.2271531773915216e-14
44782,0.31,125.874006,0,Diamagnetic_Flux,0.002468736609444022,0.002936459379270673,2.1876457571590744e-15
40757,0.313,63.6971212,0,Diamagnetic_Flux,0.001224182895384729,0.0017565378220751882,2.8340180815164887e-15
40757,0.314,62.6971013,0,Diamagnetic_Flux,0.0012846714816987514,0.0016182909021154046,1.1130189745049246e-15
40757,0.315,59.0342725,0,Diamagnetic_Flux,0.0012413962977007031,0.001393140759319067,2.302637097193746e-16
40757,0.316,57.7419606,0,Diamagnetic_Flux,0.0011969723273068666,0.0012886462500318885,8.404121936314259e-17
40757,0.317,50.4157643,0,Diamagnetic_Flux,0.0009919014992192388,0.0009343292331323028,3.31456201446449e-17
40757,0.318,46.3755415,0,Diamagnetic_Flux,0.0008244763594120741,0.0007534220931120217,5.048710765351695e-17
40757,0.319,44.6435837,0,Diamagnetic_Flux,0.0006756166112609208,0.0006771025364287198,2.2080710803876504e-20
43781,0.307,142.314866,0,Diamagnetic_Flux,0.0020218503195792437,0.004490146413445473,6.092487083407538e-14
43781,0.308,131.021515,0,Diamagnetic_Flux,0.0016206392319872975,0.0036695755552500486,4.1981405873338373e-14
43781,0.312,79.98670200000001,0,Diamagnetic_Flux,0.00017247670621145517,0.0011751955607905984,1.0054450490497996e-14
38254,0.315,62.421762300000005,0,Diamagnetic_Flux,9.368532118969597e-06,0.000775017193518579,5.862178655642505e-15
38254,0.316,46.9111411,0,Diamagnetic_Flux,7.903578989498783e-06,0.00039181436295621097,1.473874915309517e-15
38254,0.317,31.1653466,0,Diamagnetic_Flux,5.151154255145229e-06,0.00014775886666029692,2.0336959308088292e-16
44814,0.308,168.950573,0,Diamagnetic_Flux,0.004805021453648806,0.006023294758051634,1.4841889178708774e-14
44814,0.309,173.13844699999999,0,Diamagnetic_Flux,0.004430848639458418,0.006142658647149801,2.930293879180486e-14
44814,0.31,135.990635,0,Diamagnetic_Flux,0.0032402940560132265,0.0036901873536407948,2.024038167023354e-15
44814,0.312,100.047131,0,Diamagnetic_Flux,0.0014406491536647081,0.001815803232602775,1.4074064399934591e-15
44814,0.313,66.1284868,0,Diamagnetic_Flux,0.0005974821397103369,0.0007178458035923541,1.4487402713909297e-16
44781,0.31,165.53211100000001,0,Diamagnetic_Flux,0.0050032902508974075,0.005452754441648722,2.0201792966739003e-15
44781,0.311,129.255435,0,Diamagnetic_Flux,0.0035352674312889576,0.003114871447905898,1.7673285269737037e-15
44781,0.313,71.82459940000001,0,Diamagnetic_Flux,0.0010665989248082042,0.0008121041464619339,6.476760139423571e-16
38316,0.316,31.381327000000002,0,Diamagnetic_Flux,-7.829679411609664e-17,0.0001439908955944702,2.0733377344848205e-16
38362,0.313,57.395379500000004,0,Diamagnetic_Flux,1.1406559655079379e-15,0.0006742792320437729,4.546524730319763e-15
44785,0.306,176.206535,0,Diamagnetic_Flux,0.0037264996208250523,0.0063181230798363686,6.716513196308727e-14
44785,0.31,159.023021,0,Diamagnetic_Flux,0.0041936361230909824,0.004805907141417265,3.748759030926035e-15
44785,0.311,95.8582619,0,Diamagnetic_Flux,0.0017817767802625895,0.0015688525745645165,4.533673969960494e-16
44785,0.312,51.7033493,0,Diamagnetic_Flux,0.0002972681832034141,0.0003768427122849971,6.332103323295889e-17
39452,0.314,55.182933,0,Diamagnetic_Flux,0.0006401796126738191,0.0007955915643833578,2.415288508711628e-16
39452,0.315,30.3928153,0,Diamagnetic_Flux,0.0003155037120450288,0.00019376169075258076,1.482111913674871e-16
38572,0.313,82.00947719999999,0,Diamagnetic_Flux,-0.02715425193309784,0.0015654617454856634,8.248218948125885e-12
38572,0.315,43.750100100000004,0,Diamagnetic_Flux,-0.011401795782148838,0.0003425867180339992,1.3793051987023852e-12
40873,0.31,57.5749447,0,Diamagnetic_Flux,0.0002279583568451926,0.0007607849547639489,2.839041833926654e-15
40873,0.311,65.1345967,0,Diamagnetic_Flux,0.00036899797851219773,0.0009809688199311495,3.745082484418478e-15
40873,0.312,63.5767139,0,Diamagnetic_Flux,0.00042157238931395113,0.0009009207715280354,2.2977486053573455e-15
41094,0.317,11.459099700000001,0,Diamagnetic_Flux,0.00025447626831009984,5.699642133549787e-05,3.8998294217116485e-16
39554,0.317,38.2577903,0,Diamagnetic_Flux,0.0010390084935352206,0.0004351195821072906,3.646817768691033e-15
42987,0.335,130.713367,0,Diamagnetic_Flux,0.004304101224988699,0.0034141484647989273,7.92015531527997e-15
42987,0.336,103.439014,0,Diamagnetic_Flux,0.0030342417303472757,0.0021040532737970352,8.65250593070667e-15
42987,0.337,82.5793833,0,Diamagnetic_Flux,0.0018469729693606496,0.0012490812223404646,3.574745005758585e-15
42987,0.338,61.5398395,0,Diamagnetic_Flux,0.0009500744054093957,0.0006370005430653691,9.801526452447862e-16
44142,0.303,34.4631725,0,Diamagnetic_Flux,-0.0002847363066393882,0.00022056368470657617,2.5532806578520756e-15
44786,0.305,169.18463500000001,0,Diamagnetic_Flux,0.0030636813025921583,0.005909519270062447,8.098793716822955e-14
44786,0.306,160.11323800000002,0,Diamagnetic_Flux,0.003104916075244546,0.005032330751419067,3.7149265868369197e-14
44786,0.309,115.494152,0,Diamagnetic_Flux,0.0027062876615673304,0.002337475074455142,1.3602272342269866e-15
40840,0.318,95.93769449999999,0,Diamagnetic_Flux,0.003338315524160862,0.003509343136101961,2.92504061260535e-16
40840,0.319,92.4220115,0,Diamagnetic_Flux,0.0031269113533198833,0.0031769052147865295,2.49939388420308e-17
40840,0.32,89.5451691,0,Diamagnetic_Flux,0.0029060281813144684,0.002919617109000683,1.8465835238026593e-18
40840,0.323,67.60251059999999,0,Diamagnetic_Flux,0.0017689572414383292,0.0014952392084524035,7.492154119834464e-16
40290,0.317,68.98396249999999,0,Diamagnetic_Flux,0.0007420753827318549,0.0011810727883130312,1.9271869375266397e-15
40290,0.318,62.972937599999995,0,Diamagnetic_Flux,0.0006688177236355841,0.0009024463361129165,5.458233725294612e-16
40290,0.322,27.0814505,0,Diamagnetic_Flux,0.0001549831940792501,0.00011429970618337393,1.655145888635123e-17
38675,0.313,64.1825452,0,Diamagnetic_Flux,-0.0008561110589653254,0.0008994793170131743,3.082097429921507e-14
43616,0.33,114.288389,0,Diamagnetic_Flux,0.0031435571145266294,0.003486857982352376,1.1785553959416475e-15
43634,0.33,158.06695000000002,0,Diamagnetic_Flux,0.006747865118086338,0.006365388166159391,1.4628862510056686e-15
43634,0.331,148.088279,0,Diamagnetic_Flux,0.006299118045717478,0.005392353516072035,8.222225051962746e-15
39254,0.313,36.091822,0,Diamagnetic_Flux,0.00019256363157182932,0.00031066228984855115,1.3947290831603612e-16
39204,0.319,59.6073802,0,Diamagnetic_Flux,0.0007299319840967655,0.0009627522667869925,5.420528053647587e-16
39204,0.321,37.631487,0,Diamagnetic_Flux,0.0002942168212030083,0.00031700957333669066,5.195088398394895e-18
39204,0.322,22.1853979,0,Diamagnetic_Flux,0.00011883176921401173,9.146176307694986e-05,7.491169311684383e-18
40524,0.313,42.8414528,0,Diamagnetic_Flux,0.00024366968136746436,0.00034602993400767446,1.0477617563034404e-16
43942,0.313,61.4791935,0,Diamagnetic_Flux,0.0006087654619477689,0.0006755880895070732,4.465268184710278e-17
41514,0.328,183.79663200000002,0,Diamagnetic_Flux,0.008911369368433952,0.00729267206043005,2.6201812258503515e-14
41514,0.333,99.2685414,0,Diamagnetic_Flux,0.0031357889529317617,0.0017711720429360867,1.8621795728687718e-14
41514,0.334,59.79974,0,Diamagnetic_Flux,0.0014869481092318892,0.0005621991585940123,8.551605671963843e-15
44940,0.297,31.1181053,0,Diamagnetic_Flux,-0.0,0.00026374042499810457,6.955901266696911e-16
44940,0.302,62.0829147,0,Diamagnetic_Flux,0.0001947926648426801,0.0010352256940677762,7.063277727596207e-15
44940,0.303,51.7872918,0,Diamagnetic_Flux,0.000125738195492886,0.0006565547664649785,2.817662087063245e-15
44940,0.304,26.5097507,0,Diamagnetic_Flux,-7.031139830360189e-05,0.0001378074084641412,4.3313434745476554e-16
43354,0.326,107.622736,0,Diamagnetic_Flux,0.002369456458836794,0.0029883638489991426,3.830465099567606e-15
43354,0.327,79.2037122,0,Diamagnetic_Flux,0.001629962120205164,0.0014812509762123227,2.2115012489784097e-16
39871,0.31,48.3022002,0,Diamagnetic_Flux,0.0010488290572538972,0.0009418482659384608,1.1444880219706552e-16
39871,0.311,58.4706984,0,Diamagnetic_Flux,0.0014201038284227252,0.0013975352048873901,5.093396468248851e-18
39871,0.312,67.96071649999999,0,Diamagnetic_Flux,0.0017441014060750604,0.0019136181799694896,2.873590243202348e-16
39871,0.313,68.56431819999999,0,Diamagnetic_Flux,0.0017599709099158645,0.0019271211931481957,2.7939233534417327e-16
39871,0.314,53.0375983,0,Diamagnetic_Flux,0.0012456488329917192,0.0010666276793926954,3.20485450565946e-16
41219,0.326,63.5396242,0,Diamagnetic_Flux,0.0022791402880102396,0.0011842962121590972,1.198683672801312e-14
44420,0.311,140.730006,0,Diamagnetic_Flux,0.0033061308786273003,0.004134221002459526,6.8573301368007964e-15
44420,0.312,100.270274,0,Diamagnetic_Flux,0.0015650365967303514,0.0019362912280485034,1.378299952706078e-15
44420,0.313,67.1475717,0,Diamagnetic_Flux,0.0005156910046935081,0.0007592272595502436,5.930989282936839e-16
38915,0.315,80.5610732,0,Diamagnetic_Flux,0.0014217940624803305,0.0016782261664047837,6.575741233266156e-16
44979,0.306,53.6913048,0,Diamagnetic_Flux,5.486627560458146e-05,0.0008476467337459326,6.285008609065905e-15
43796,0.307,130.874735,0,Diamagnetic_Flux,0.002246479270979762,0.0037327632308006287,2.2090399035825867e-14
43796,0.309,109.67842399999999,0,Diamagnetic_Flux,0.0013007913948968053,0.0024144891649484634,1.2403228807520914e-14
43796,0.31,114.780557,0,Diamagnetic_Flux,0.0013529888819903135,0.0026782520581036806,1.756322477318613e-14
43796,0.312,86.7746059,0,Diamagnetic_Flux,0.0006618992774747312,0.0014327839016914368,5.9426306920056654e-15
43796,0.313,68.3305633,0,Diamagnetic_Flux,0.0002141625591320917,0.0008219574810937047,3.694146581651814e-15
43796,0.314,61.0524773,0,Diamagnetic_Flux,3.8949809095356613e-05,0.000628884241450578,3.4802260814821356e-15
43796,0.315,40.2303286,0,Diamagnetic_Flux,-3.593126166379079e-05,0.0002443505800329149,7.85579171683784e-16
44834,0.305,178.924855,0,Diamagnetic_Flux,0.0030916607938706875,0.006953023839741945,1.4910124458873686e-13
44834,0.306,151.99725700000002,0,Diamagnetic_Flux,0.0024450996425002813,0.004699805751442909,5.08370065878741e-14
44834,0.31,70.5969528,0,Diamagnetic_Flux,0.0004550536395981908,0.0007990546873770654,1.1833672842358808e-15
38317,0.314,66.4918993,0,Diamagnetic_Flux,1.3190826882234478e-16,0.0009032432571984828,8.158484128615966e-15
38317,0.315,50.7830503,0,Diamagnetic_Flux,1.370828989762397e-16,0.0004712876689154655,2.221120710992801e-15
38317,0.316,37.2253683,0,Diamagnetic_Flux,-6.186826584929936e-17,0.0002173226821469143,4.722914894662498e-16
39517,0.318,68.7608869,0,Diamagnetic_Flux,0.001059807138517499,0.0012693313183262944,4.39003809323205e-16
39517,0.319,62.0149159,0,Diamagnetic_Flux,0.0009224519599229097,0.0009822634747251868,3.5774132124819955e-17
39517,0.325,20.781791700000003,0,Diamagnetic_Flux,0.00011935973452636972,7.531620940426365e-05,1.939831842409946e-17
43863,0.31,163.044866,0,Diamagnetic_Flux,0.0039047738537192345,0.005445917136967182,2.3751234133747787e-14
43863,0.312,91.2049792,0,Diamagnetic_Flux,0.0008600258734077215,0.001505556283518672,4.167095898080725e-15
43863,0.313,65.3125381,0,Diamagnetic_Flux,0.00018300006922800094,0.0007034683949314058,2.7088729869661652e-15
38750,0.314,96.6688348,0,Diamagnetic_Flux,0.0012058995198458433,0.0022206814028322697,1.0297822538001943e-14
38750,0.316,49.8389553,0,Diamagnetic_Flux,0.0003456631093285978,0.0004461152129806578,1.0090625414790655e-16
38750,0.317,28.1316399,0,Diamagnetic_Flux,7.85297597758472e-05,0.00011685788194881752,1.469044809189473e-17
44342,0.305,41.0403657,0,Diamagnetic_Flux,-0.0005468582385219634,0.0003961755719501525,8.893126815197935e-15
41440,0.335,35.7596782,0,Diamagnetic_Flux,0.00030543835600838065,0.00018985490896739066,1.3359534669503853e-16
41522,0.328,182.06103,0,Diamagnetic_Flux,0.00760259386152029,0.007004073355346918,3.582267081846677e-15
41522,0.329,160.004587,0,Diamagnetic_Flux,0.006620801519602537,0.005224086809903383,1.9508117452167462e-14
41522,0.33,142.747208,0,Diamagnetic_Flux,0.005655884742736816,0.003982758615165949,2.7993510558644435e-14
41522,0.331,140.166563,0,Diamagnetic_Flux,0.005000096280127764,0.0037994240410625935,1.441614331436445e-14
41522,0.333,49.2895071,0,Diamagnetic_Flux,0.0012821850832551718,0.0003573235881049186,8.553688525981141e-15
38964,0.313,73.6783886,0,Diamagnetic_Flux,0.0008819301729090512,0.0012170339468866587,1.1229452477346793e-15
44797,0.305,172.27691399999998,0,Diamagnetic_Flux,0.0033563971519470215,0.006281844340264797,8.55824200569899e-14
44797,0.306,154.429717,0,Diamagnetic_Flux,0.0030833808705210686,0.004756920505315065,2.8007347688870782e-14
44797,0.309,110.189907,0,Diamagnetic_Flux,0.0020585793536156416,0.002168935025110841,1.2178369723870393e-16
44797,0.31,66.2378844,0,Diamagnetic_Flux,0.0007657160749658942,0.0006820185226388276,7.005283419870734e-17
40374,0.314,25.5185718,0,Diamagnetic_Flux,8.675421850057319e-05,0.00013506400864571333,2.3338356698340616e-17
40374,0.315,19.2582682,0,Diamagnetic_Flux,5.6449523981427774e-05,6.679072248516604e-05,1.0694044283148136e-18
43490,0.325,19.4866262,0,Diamagnetic_Flux,-7.285085303010419e-05,6.955274875508621e-05,2.0278785349968662e-16
43631,0.336,81.6052156,0,Diamagnetic_Flux,0.002251714002341032,0.0014188289642333984,6.9369741037322765e-15
43631,0.337,65.4969854,0,Diamagnetic_Flux,0.0014216761337593198,0.0008492846973240376,3.276319840089608e-15
41098,0.307,16.3489876,0,Diamagnetic_Flux,-0.0002640509919729084,0.00012313731713220477,1.499147943235862e-15
41098,0.317,11.7692163,0,Diamagnetic_Flux,3.214495882275514e-05,5.8793022617464885e-05,7.10119253035442e-18
38575,0.311,66.0125815,0,Diamagnetic_Flux,0.02668129839003086,0.0009976828005164862,6.596480740111987e-12
38575,0.312,64.97026509999999,0,Diamagnetic_Flux,0.0209453497081995,0.0009286702843382955,4.0066747662714786e-12
38575,0.313,57.0702247,0,Diamagnetic_Flux,0.01477839332073927,0.0006659847567789257,1.991600677778149e-12
43774,0.304,87.68597079999999,0,Diamagnetic_Flux,0.00020923039119224995,0.0014790542190894485,1.6124527453813438e-14
43774,0.305,95.8544944,0,Diamagnetic_Flux,0.0003289575397502631,0.0017574599478393793,2.0406190910757412e-14
43774,0.308,59.233204,0,Diamagnetic_Flux,0.0002944001753348857,0.0005684047355316579,7.50785069913827e-16
41117,0.32,47.0620809,0,Diamagnetic_Flux,0.0005733403377234936,0.0005111852660775185,3.8632491127443895e-17
41117,0.321,25.6024205,0,Diamagnetic_Flux,0.00025408875080756843,0.00012080943997716531,1.7763372782331248e-16
43470,0.328,65.95022560000001,0,Diamagnetic_Flux,0.0006269732257351279,0.0010279861744493246,1.6081134379442074e-15
43801,0.309,105.02635099999999,0,Diamagnetic_Flux,0.0017338006291538477,0.0021894429810345173,2.076098506027498e-15
43801,0.31,110.84654499999999,0,Diamagnetic_Flux,0.0014478263910859823,0.0024423017166554928,9.88981184950723e-15
43801,0.311,83.314761,0,Diamagnetic_Flux,0.0009288773871958256,0.0012871082872152328,1.2832933492102467e-15
43801,0.312,68.6166693,0,Diamagnetic_Flux,0.00044641070417128503,0.0008292889688163996,1.4659574865932942e-15
43801,0.313,42.3499905,0,Diamagnetic_Flux,8.326747774844989e-05,0.0002650854585226625,3.305777422533626e-16
39558,0.311,75.81787630000001,0,Diamagnetic_Flux,0.0025717252865433693,0.002528348471969366,1.8815430716212942e-17
39558,0.312,84.1321334,0,Diamagnetic_Flux,0.003245075000450015,0.003095547901466489,2.2358345203195556e-16
39558,0.313,83.4534391,0,Diamagnetic_Flux,0.003323889337480068,0.002987099811434746,1.1342703958768245e-15
39558,0.316,72.79317209999999,0,Diamagnetic_Flux,0.002568876137956977,0.0019660289399325848,3.6342461056878845e-15
38041,0.314,60.9205628,0,Diamagnetic_Flux,-0.0005434015183709562,0.0008265360374934971,1.8767288883971694e-14
38041,0.316,26.8850804,0,Diamagnetic_Flux,-0.00015198352048173547,0.00011949194595217705,7.369892854832186e-16
39779,0.313,67.4377794,0,Diamagnetic_Flux,0.0007897417526692152,0.0010358250001445413,6.055696884969906e-16
41510,0.337,40.2500883,0,Diamagnetic_Flux,0.00068935367744416,0.0002429156593279913,1.993069371922316e-15
44813,0.311,83.1257326,0,Diamagnetic_Flux,0.0007760704029351473,0.0011825241381302476,1.6520463899403278e-15
44813,0.312,80.9322973,0,Diamagnetic_Flux,0.0008154948009178042,0.0010912129655480385,7.602048174411237e-16
39047,0.314,64.3561844,0,Diamagnetic_Flux,0.0009650070569477975,0.0010234875371679664,3.4199736103890626e-17
41555,0.326,65.8288247,0,Diamagnetic_Flux,0.0008853688486851752,0.0009464600589126348,3.7321390004212645e-17
43007,0.325,55.3022073,0,Diamagnetic_Flux,0.0003754723002202809,0.0005312369903549552,2.4262634087300833e-16
43007,0.326,64.1840918,0,Diamagnetic_Flux,0.0004435274749994278,0.000721665914170444,7.736098549852518e-16
43007,0.327,68.34751179999999,0,Diamagnetic_Flux,0.0006080953753553331,0.0008099255501292646,4.0735431736992967e-16
43007,0.328,74.92481819999999,0,Diamagnetic_Flux,0.0006859279819764197,0.0009725837735459208,8.217154500982245e-16
43007,0.329,60.9786736,0,Diamagnetic_Flux,0.0005047352751716971,0.0006069855880923569,1.0455132808751742e-16
40618,0.318,61.242887,0,Diamagnetic_Flux,0.0008325945236720145,0.0007034981390461326,1.6665876163040791e-16
40618,0.32,33.7610992,0,Diamagnetic_Flux,0.00020068141748197377,0.00016970964497886598,9.592510815673268e-18
38443,0.318,34.7943444,0,Diamagnetic_Flux,-3.710356026170293e-17,0.00021676559117622674,4.698732104018387e-16
38042,0.315,45.2970296,0,Diamagnetic_Flux,-0.0002274042635690421,0.00042607670184224844,4.270373354790021e-15
